"player","tournament id","Player_initial_last","player id","DK_Hole_FP","DK_Streak_Bonus_FP","FD_Hole_FP","FD_Streak_Bonus_FP","tournament name","season","final position","DK_Finish_FP","FD_Finish_FP","DK_Total_FP","FD_Total_FP","major","made_cut","course","SD_Hole_FP","SD_Streak_Bonus_FP","SD_Finish_FP","SD_Total_FP","date","Finish","Score","sg_putt","sg_arg","sg_app","sg_ott","sg_t2g","sg_total","place"
"Sergio Garcia",401243005,"S. Garcia",158,83.5,3,74.5,31.4,"The Players Championship",2021,9,8,7,94.5,112.9,0,1,"TPC Sawgrass - Ponte Vedra Beach, FL",NA,NA,NA,NA,2021-03-14,"T9","-8",-0.1,0.48,2.07,-0.33,2.22,2.13,NA
"Seth Reeves",401056252,"S. Reeves",10932,69.5,0,55.8,29.8,"Safeway Open",2019,69,0,0,69.5,85.6,0,1,"Silverado - Napa, CA",55,6,0,61,2018-10-07,"T69","1",0.27,-0.77,-1.1,0.7,-1.17,-0.89,"69"
"Seth Reeves",401056503,"S. Reeves",10932,83,3,79.9,29.7,"Sanderson Farms Championship",2019,7,10,10,96,119.6,0,1,"Country Club of Jackson - Jackson, MS",78,13,7,98,2018-10-28,"T7","-13",-0.27,0.76,0.98,0.83,2.57,2.3,"7"
"Seth Reeves",401056504,"S. Reeves",10932,61,6,52.6,30.7,"Shriners Hospital for Children Open",2019,73,0,0,67,83.3,0,1,"TPC Summerlin - Las Vegas, NV",58,10,0,68,2018-11-04,"73","E",-1.05,-0.17,-1.2,0.65,-0.73,-1.78,"73"
"Seth Reeves",401056505,"S. Reeves",10932,79.5,8,75.8,20.4,"Mayakoba Golf Classic",2019,29,3,2,90.5,98.2,0,1,"El Camaleon - Playa del Carmen, Mexico",75,6,0,81,2018-11-11,NA,NA,NA,NA,NA,NA,NA,NA,"29"
"Seth Reeves",401056506,"S. Reeves",10932,61,3,57.4,14.9,"The RSM Classic",2019,71,0,0,64,72.3,0,1,"Sea Island - Sea Island, GA",66,7,0,73,2018-11-18,"T71","-4",-1.26,-0.4,-0.85,1.01,-0.24,-1.5,"71"
"Seth Reeves",401056510,"S. Reeves",10932,25,0,16.7,15,"Sony Open in Hawaii",2019,NA,0,0,25,31.7,0,0,"Waialae CC - Honolulu, HI",NA,NA,NA,NA,2019-01-13,"CUT","6",0.1,-0.56,-3.23,-0.04,-3.83,-3.73,"-"
"Seth Reeves",401056511,"S. Reeves",10932,44,0,36.1,19.6,"Desert Classic",2019,NA,0,0,44,55.7,0,0,"La Quinta CC - La Quinta, CA",44,3,0,47,2019-01-20,"CUT","1",-1.44,-0.9,-3.46,0.06,-4.29,-5.73,"-"
"Seth Reeves",401056512,"S. Reeves",10932,25,6,21.6,11.1,"Farmers Insurance Open",2019,NA,0,0,31,32.7,0,0,"Torrey Pines - La Jolla, CA",26,7,0,33,2019-02-27,"CUT","2",-5.26,-1.07,0.15,-0.5,-1.42,-6.68,"-"
"Seth Reeves",401056514,"S. Reeves",10932,41.5,0,34.7,5.6,"AT&T Pebble Beach Pro-Am",2019,NA,0,0,41.5,40.3,0,0,"Spyglass Hill - Pebble Beach, CA",43,0,0,43,2019-02-11,"CUT","2",0.39,-1.36,-1.44,-0.38,-3.18,-2.79,"-"
"Seth Reeves",401056515,"S. Reeves",10932,33,0,27.7,11.2,"Genesis Open",2019,NA,0,0,33,38.9,0,0,"Riviera - Pacific Palisades, CA",26,0,0,26,2019-02-14,"CUT","1",1.32,0.04,-1.88,0.05,-1.79,-0.47,"-"
"Seth Reeves",401056520,"S. Reeves",10932,26,0,18.3,30,"The Honda Classic",2019,NA,0,0,26,48.3,0,0,"PGA National - Palm Beach Gardens, FL",19,0,0,19,2019-03-03,"CUT","6",0.64,-0.94,-1.28,-0.24,-2.46,-1.82,"-"
"Seth Reeves",401056523,"S. Reeves",10932,23,3,16.1,1.8,"Valspar Championship",2019,NA,0,0,26,17.9,0,0,"Innisbrook - Palm Harbor, FL",22,0,0,22,2019-03-24,"CUT","5",1.49,-0.66,-1.11,-1.1,-2.87,-1.38,"-"
"Seth Reeves",401056525,"S. Reeves",10932,79,3,76.1,10.7,"Corales Puntacana Resort & Club Championship",2019,18,5,4,87,90.8,0,1,"Corales Puntacana GC - Punta Cana, Dominican Republic",81,10,2,93,2019-03-31,NA,NA,NA,NA,NA,NA,NA,NA,"18"
"Seth Reeves",401056526,"S. Reeves",10932,30,0,26.8,9.6,"Valero Texas Open",2019,NA,0,0,30,36.4,0,0,"TPC San Antonio - San Antonio, TX",28,3,0,31,2019-04-07,"CUT","E",-1.48,1.44,-1.53,1.05,0.96,-0.52,"-"
"Seth Reeves",401056545,"S. Reeves",10932,27,0,22.2,15.6,"Wyndham Championship",2019,NA,0,0,27,37.8,0,0,"Sedgefield - Greensboro, NC",26,0,0,26,2019-08-04,"CUT","2",-2.02,0.2,0.35,-1.3,-0.76,-2.78,"-"
"Seth Reeves",401056546,"S. Reeves",10932,28.5,0,21.9,5,"Barbasol Championship",2019,NA,0,0,28.5,26.9,0,0,"Keene Trace - Nicholasville, KY",28,0,0,28,2019-07-21,"CUT","4",-1.24,-0.69,-1.96,-0.28,-2.93,-4.17,"-"
"Seth Reeves",401056548,"S. Reeves",10932,34.5,0,31,0.6,"John Deere Classic",2019,NA,0,0,34.5,31.6,0,0,"TPC Deere Run - Silvis, IL",37,0,0,37,2019-07-14,"MDF","-2",-1.3,-0.45,0.78,0.23,0.56,-0.74,"-"
"Seth Reeves",401056549,"S. Reeves",10932,51.5,0,41.8,15.2,"Travelers Championship",2019,69,0,0,51.5,57,0,1,"TPC River Highlands - Cromwell, CT",51,3,0,54,2019-06-23,"69","5",0.14,-0.01,-1.67,0.13,-1.54,-1.4,"69"
"Seth Reeves",401056550,"S. Reeves",10932,12,0,4.2,5,"Wells Fargo Championship",2019,NA,0,0,12,9.2,0,0,"Quail Hollow - Charlotte, NC",16,0,0,16,2019-05-05,"CUT","10",-1.48,-0.94,-1.86,0.36,-2.43,-3.91,"-"
"Seth Reeves",401056551,"S. Reeves",10932,72.5,3,65.1,10.8,"AT&T Byron Nelson",2019,63,0,0,75.5,75.9,0,1,"Trinity Forest - Dallas, TX",69,3,0,72,2019-05-12,"T63","-6",-0.49,-0.17,-0.88,1.35,0.3,-0.19,"63"
"Seth Reeves",401056555,"S. Reeves",10932,18,0,10.9,10,"RBC Canadian Open",2019,NA,0,0,18,20.9,0,0,"Hamilton - Hamilton, Ontario, Canada",20,0,0,20,2019-06-09,"CUT","7",-0.4,-1.58,-0.44,-1.59,-3.62,-4.02,"-"
"Seth Reeves",401056557,"S. Reeves",10932,70,0,66.2,19.8,"Rocket Mortgage Classic",2019,55,0,0,70,86,0,1,"Detroit Golf Club - Detroit, MI",72,6,0,78,2019-06-30,"T55","-8",0.14,-0.78,-0.21,0.94,-0.05,0.09,"55"
"Seth Reeves",401056558,"S. Reeves",10932,31,0,28.3,10,"3M Open",2019,NA,0,0,31,38.3,0,0,"TPC Twin Cities - Blaine, MN",30,0,0,30,2019-07-07,"CUT","-1",-0.01,-0.8,-1.35,1.52,-0.63,-0.63,"-"
"Seth Reeves",401219799,"S. Reeves",10932,24.5,0,17.1,0.6,"Bermuda Championship",2021,NA,0,0,24.5,17.7,0,0,"Port Royal GC - Southampton Parish, Bermuda",25,0,0,25,2020-11-01,NA,NA,NA,NA,NA,NA,NA,NA,"-"
"Seung-Yul Noh",401155419,"S. Noh",4267,47.5,6,45,1.2,"The American Express",2020,NA,0,0,53.5,46.2,0,0,"La Quinta CC - La Quinta, CA",55,8,0,63,2020-01-18,"CUT","-5",-0.17,1.01,-0.15,0.3,1.17,1,NA
"Seung-Yul Noh",401155420,"S. Noh",4267,27,0,16,0,"Farmers Insurance Open",2020,NA,0,0,27,16,0,0,"Torrey Pines - La Jolla, CA",22,0,0,22,2020-01-25,"CUT","6",0.36,-0.46,1.01,-0.01,0.54,0.9,NA
"Seung-Yul Noh",401155421,"S. Noh",4267,18,0,10.9,5.6,"Waste Management Phoenix Open",2020,NA,0,0,18,16.5,0,0,"TPC Scottsdale - Scottsdale, AZ",18,0,0,18,2020-02-01,"CUT","9",-0.99,0.47,-1.44,-3.01,-3.98,-4.97,NA
"Seung-Yul Noh",401155426,"S. Noh",4267,20.5,0,13.6,15,"The Honda Classic",2020,NA,0,0,20.5,28.6,0,0,"PGA National - Palm Beach Gardens, FL",17,0,0,17,2020-02-29,"CUT","7",-2.19,-0.11,0.32,0.55,0.76,-1.44,NA
"Seung-Yul Noh",401155460,"S. Noh",4267,78.5,3,71.7,15.9,"Rocket Mortgage Classic",2020,57,0,0,81.5,87.6,0,1,"Detroit Golf Club - Detroit, MI",73,4,0,77,2020-07-05,"T57","-8",-0.54,0.36,0.65,-0.44,0.57,0.03,NA
"Seung-Yul Noh",401155466,"S. Noh",4267,74.5,11,74.2,12,"Travelers Championship",2020,11,6,5,91.5,91.2,0,1,"TPC River Highlands - Cromwell, CT",81,11,3,95,2020-06-28,"T11","-13",1.27,0.36,0.35,-0.15,0.56,1.82,NA
"Seung-Yul Noh",401155472,"S. Noh",4267,9,0,6.7,0,"3M Open",2020,NA,0,0,9,6.7,0,0,"TPC Twin Cities - Blaine, MN",10,0,0,10,2020-07-26,"WD","3",-1.54,-0.22,-0.42,-1.39,-2.03,-3.57,NA
"Seung-Yul Noh",401223849,"S. Noh",4267,31.5,0,24.1,5.6,"Workday Charity Open",2020,NA,0,0,31.5,29.7,0,0,"Muirfield Village - Dublin, OH",27,0,0,27,2020-07-12,"CUT","2",-0.14,-0.18,1.52,-2.01,-0.67,-0.81,NA
"Seung-Yul Noh",401242998,"S. Noh",4267,29,3,25.2,11.4,"Farmers Insurance Open",2021,NA,0,0,32,36.6,0,0,"Torrey Pines - La Jolla, CA",NA,NA,NA,NA,2021-01-31,"CUT","E",0.46,1.4,-2.65,-0.45,-1.7,-1.24,NA
"Seung-Yul Noh",401243000,"S. Noh",4267,30.5,3,23.9,15.8,"AT&T Pebble Beach Pro-Am",2021,NA,0,0,33.5,39.7,0,0,"Pebble Beach - Pebble Beach, CA",NA,NA,NA,NA,2021-02-14,"CUT","3",-2.85,-0.18,0.44,-0.15,0.11,-2.74,NA
"Seung-Yul Noh",401243006,"S. Noh",4267,39,0,29.4,11.2,"The Honda Classic",2021,NA,0,0,39,40.6,0,0,"PGA National - Palm Beach Gardens, FL",NA,NA,NA,NA,2021-03-21,"CUT","2",0.45,0.28,-0.17,-0.49,-0.37,0.08,NA
"Seung-Yul Noh",401243401,"S. Noh",4267,24,0,20,10,"The American Express",2021,NA,0,0,24,30,0,0,"La Quinta CC - La Quinta, CA",NA,NA,NA,NA,2021-01-24,"CUT","2",-0.1,0.5,-0.73,-0.68,-0.91,-1,NA
"Shane Lowry",401056514,"S. Lowry",4587,45.5,0,39.7,9.6,"AT&T Pebble Beach Pro-Am",2019,NA,0,0,45.5,49.3,0,0,"Spyglass Hill - Pebble Beach, CA",43,3,0,46,2019-02-11,"CUT","E",-1.86,0.85,-2.04,-0.98,-2.18,-4.04,"-"
"Shane Lowry",401056516,"S. Lowry",4587,49.5,0,36.3,25.2,"WGC-Mexico Championship",2019,62,0,0,49.5,61.5,0,1,"Chapultepec - Mexico City, Mexico",46,3,0,49,2019-02-24,"T62","9",0.18,-0.64,-1.3,-0.63,-2.57,-2.39,"62"
"Shane Lowry",401056521,"S. Lowry",4587,28,3,21.4,20.2,"Arnold Palmer Invitational Pres. by Mastercard",2019,NA,0,0,31,41.6,0,0,"Bay Hill - Orlando, FL",19,3,0,22,2019-03-10,"CUT","5",-0.61,-0.62,-0.55,-0.2,-1.36,-1.98,"-"
"Shane Lowry",401056522,"S. Lowry",4587,23,0,18.5,10,"The Players Championship",2019,NA,0,0,23,28.5,0,0,"TPC Sawgrass - Ponte Vedra Beach, FL",26,0,0,26,2019-03-17,"CUT","3",-0.84,-0.14,-0.14,-0.8,-1.08,-1.92,"-"
"Shane Lowry",401056527,"S. Lowry",4587,17,0,11.9,5.6,"Masters Tournament",2019,NA,0,0,17,17.5,1,0,"Augusta National - Augusta, GA",18,0,0,18,2019-04-14,NA,NA,NA,NA,NA,NA,NA,NA,"-"
"Shane Lowry",401056528,"S. Lowry",4587,72,3,69.2,6.1,"RBC Heritage",2019,3,18,18,93,93.3,0,1,"Harbour Town - Hilton Head, SC",76,7,11,94,2019-04-21,"T3","-10",0.92,0.99,-0.2,1.01,1.8,2.72,"3"
"Shane Lowry",401056543,"S. Lowry",4587,69,3,63.5,15.5,"BMW Championship",2019,48,1,0,73,79,0,1,"Medinah - Medinah, IL",66,7,0,73,2019-08-18,"T48","-5",0,1.27,-1.98,-0.11,-0.82,-0.82,"48"
"Shane Lowry",401056544,"S. Lowry",4587,66,0,57.7,15,"The Northern Trust",2019,52,0,0,66,72.7,0,1,"Liberty National - Jersey City, NJ",64,9,0,73,2019-08-11,"T52","-3",0.3,1,-0.15,-1.05,-0.2,0.09,"52"
"Shane Lowry",401056547,"S. Lowry",4587,85.5,9,83.8,26.5,"The Open",2019,1,30,30,124.5,140.3,1,1,"Royal Portrush - Portrush, Northern Ireland",79,13,15,107,2019-07-21,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"Shane Lowry",401056552,"S. Lowry",4587,48.5,0,44.4,10,"PGA Championship",2019,8,9,8,57.5,62.4,1,1,"Bethpage - Farmingdale, NY",61,0,6,67,2019-05-19,"T8","1",0.8,-0.11,1.11,0.58,1.58,2.38,"8"
"Shane Lowry",401056555,"S. Lowry",4587,66.5,5,63,14.8,"RBC Canadian Open",2019,2,20,20,91.5,97.8,0,1,"Hamilton - Hamilton, Ontario, Canada",61,6,13,80,2019-06-09,"T2","-15",1.91,1.01,0.57,0.03,1.61,3.52,"2"
"Shane Lowry",401056556,"S. Lowry",4587,66,0,60.1,20.2,"U.S. Open",2019,28,3,2,69,82.3,1,1,"Pebble Beach - Pebble Beach, CA",68,3,0,71,2019-06-16,"T28","-1",0.9,0.2,0.36,0.01,0.57,1.47,"28"
"Shane Lowry",401148239,"S. Lowry",4587,67,6,64,14.5,"The ZOZO Championship",2020,13,6,5,79,83.5,0,1,"Accordia Golf Narashino CC - Chiba, Japan",74,10,3,87,2019-10-27,NA,NA,NA,NA,NA,NA,NA,NA,"13"
"Shane Lowry",401148241,"S. Lowry",4587,61,0,52.5,29.2,"WGC-HSBC Champions",2020,43,1,0,62,81.7,0,1,"Sheshan International - Shanghai, China",62,6,0,68,2019-11-03,NA,NA,NA,NA,NA,NA,NA,NA,"43"
"Shane Lowry",401155424,"S. Lowry",4587,59,3,54.3,11.4,"WGC-Mexico Championship",2020,29,3,2,65,67.7,0,1,"Chapultepec - Mexico City, Mexico",66,3,0,69,2020-02-22,"T29","-3",-0.37,-0.47,0.65,0.44,0.62,0.25,"29"
"Shane Lowry",401155426,"S. Lowry",4587,63,0,51.9,25.8,"The Honda Classic",2020,21,4,3,67,80.7,0,1,"PGA National - Palm Beach Gardens, FL",58,3,1,62,2020-02-29,"T21","1",0.31,0.75,-0.32,0.83,1.26,1.57,"21"
"Shane Lowry",401155459,"S. Lowry",4587,17.5,0,13.7,0,"Charles Schwab Challenge",2020,NA,0,0,17.5,13.7,0,0,"Colonial - Ft. Worth, TX",27,0,0,27,2020-06-14,"CUT","4",-2.68,0.04,0.32,0.1,0.46,-2.22,"-"
"Shane Lowry",401155461,"S. Lowry",4587,20,0,16.4,0,"The Memorial Tournament pres. by Nationwide",2020,NA,0,0,20,16.4,0,0,"Muirfield Village - Dublin, OH",24,0,0,24,2020-07-19,"CUT","4",-2.36,0.07,1.21,0.6,1.89,-0.47,"-"
"Shane Lowry",401155466,"S. Lowry",4587,63.5,0,57.5,14.8,"Travelers Championship",2020,60,0,0,63.5,72.3,0,1,"TPC River Highlands - Cromwell, CT",67,6,0,73,2020-06-28,"T60","-4",-1.26,0.45,0.04,0.35,0.83,-0.43,"60"
"Shane Lowry",401155467,"S. Lowry",4587,69.5,8,66.6,10.7,"WGC-FedEx St. Jude Classic",2020,6,12,12,89.5,89.3,0,1,"TPC Southwind, Memphis, TN",75,10,8,93,2020-08-02,"T6","-9",0,0.98,0.59,0.24,1.81,1.8,"6"
"Shane Lowry",401155473,"S. Lowry",4587,82,0,78.4,16,"Wyndham Championship",2020,23,4,3,86,97.4,0,1,"Sedgefield - Greensboro, NC",76,6,1,83,2020-08-16,"T23","-12",0.74,0.09,1.09,-0.26,0.92,1.66,"23"
"Shane Lowry",401155474,"S. Lowry",4587,32.5,0,29.4,29,"The Northern Trust",2020,NA,0,0,32.5,58.4,0,0,"TPC Boston - Norton, MA",29,3,0,32,2020-08-23,"CUT","-1",-0.26,0.24,-1.76,0.7,-0.81,-1.07,"-"
"Shane Lowry",401219333,"S. Lowry",4587,43,0,27.7,16.2,"U.S. Open",2021,43,1,0,44,43.9,1,1,"Winged Foot GC - Mamaroneck, NY",36,0,0,36,2020-09-20,"T43","15",0.62,-0.76,0.43,0.02,-0.3,0.32,"43"
"Shane Lowry",401219478,"S. Lowry",4587,58,0,55.2,19.8,"Masters Tournament",2021,25,4,3,62,78,1,1,"Augusta National - Augusta, GA",68,6,1,75,2020-11-15,NA,NA,NA,NA,NA,NA,NA,NA,"25"
"Shane Lowry",401219481,"S. Lowry",4587,56.5,0,47,19.6,"PGA Championship",2020,66,0,0,56.5,66.6,1,1,"TPC Harding Park - San Francisco, CA",53,3,0,56,2020-08-09,"T66","3",-0.28,-0.78,0.63,0.2,0.06,-0.22,"66"
"Shane Lowry",401219498,"S. Lowry",4587,25,3,23.9,0.9,"RBC Heritage",2020,NA,0,0,28,24.8,0,0,"Harbour Town - Hilton Head, SC",34,4,0,38,2020-06-21,"CUT","-1",-0.02,-0.32,-0.71,0.08,-0.96,-0.98,"-"
"Shane Lowry",401219793,"S. Lowry",4587,30,0,29.1,5.2,"Safeway Open",2021,NA,0,0,30,34.3,0,0,"Silverado - Napa, CA",36,3,0,39,2020-09-13,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Shane Lowry",401219796,"S. Lowry",4587,70.5,0,63.4,29.2,"The CJ Cup @ Shadow Creek",2021,28,3,2,73.5,94.6,0,1,"Shadow Creek GC - Las Vegas, NV",65,6,0,71,2020-10-18,"T28","-5",0.15,-0.08,0.39,0.12,0.42,0.58,"28"
"Shane Lowry",401219800,"S. Lowry",4587,68,8,63.2,40.4,"Houston Open",2021,11,6,5,82,108.6,0,1,"Memorial Park GC - Houston, TX",68,6,3,77,2020-11-08,"T11","-6",-0.34,0.8,1.21,0.49,2.5,2.16,"11"
"Shane Lowry",401219801,"S. Lowry",4587,72.5,6,66.5,41.6,"The RSM Classic",2021,50,1,0,79.5,108.1,0,1,"Sea Island - Sea Island, GA",65,6,0,71,2020-11-22,"T50","-6",0.01,0.37,-0.53,0.43,0.28,0.29,"50"
"Shane Lowry",401223849,"S. Lowry",4587,76.5,3,66.5,39.4,"Workday Charity Open",2020,39,2,1,81.5,106.9,0,1,"Muirfield Village - Dublin, OH",61,9,0,70,2020-07-12,"T39","-4",0.31,0.08,0.95,-0.72,0.32,0.63,"39"
"Shane Lowry",401243002,"S. Lowry",4587,51.5,0,44.2,10.2,"WGC-Workday Championship",2021,48,1,0,52.5,54.4,0,1,"The Concession Golf Club - Bradenton, FL",NA,NA,NA,NA,2021-02-28,"T48","3",-0.97,0.9,-1.46,0.4,-0.16,-1.13,NA
"Shane Lowry",401243004,"S. Lowry",4587,19.5,0,14.4,5,"Arnold Palmer Invitational",2021,NA,0,0,19.5,19.4,0,0,"Bay Hill - Orlando, FL",NA,NA,NA,NA,2021-03-07,"CUT","5",-2.63,-0.47,-0.3,1.81,1.04,-1.58,NA
"Shane Lowry",401243005,"S. Lowry",4587,70.5,0,68.2,24.2,"The Players Championship",2021,8,9,8,79.5,100.4,0,1,"TPC Sawgrass - Ponte Vedra Beach, FL",NA,NA,NA,NA,2021-03-14,"8","-9",0.51,0.95,0.74,0.18,1.86,2.38,NA
"Shane Lowry",401243006,"S. Lowry",4587,58,0,49.1,19.6,"The Honda Classic",2021,36,2,1,60,69.7,0,1,"PGA National - Palm Beach Gardens, FL",NA,NA,NA,NA,2021-03-21,"T36","1",-0.15,0.62,0.49,-0.1,1.01,0.86,NA
"Shaun Norris",401056516,"S. Norris",5057,33.5,0,16.9,15.6,"WGC-Mexico Championship",2019,71,0,0,33.5,32.5,0,1,"Chapultepec - Mexico City, Mexico",29,0,0,29,2019-02-24,"71","20",-1.08,-1.67,-1.26,-1.14,-4.07,-5.14,"71"
"Shaun Norris",401056547,"S. Norris",5057,20.5,0,13.5,10,"The Open",2019,NA,0,0,20.5,23.5,1,0,"Royal Portrush - Portrush, Northern Ireland",20,0,0,20,2019-07-21,NA,NA,NA,NA,NA,NA,NA,NA,"-"
"Shaun Norris",401056552,"S. Norris",5057,20,0,14,5,"PGA Championship",2019,NA,0,0,20,19,1,0,"Bethpage - Farmingdale, NY",19,0,0,19,2019-05-19,"CUT","7",1.78,-2.03,-0.86,-0.04,-2.93,-1.15,"-"
"Shaun Norris",401148239,"S. Norris",5057,64,3,52.3,29.8,"The ZOZO Championship",2020,51,0,0,67,82.1,0,1,"Accordia Golf Narashino CC - Chiba, Japan",56,6,0,62,2019-10-27,NA,NA,NA,NA,NA,NA,NA,NA,"51"
"Shaun Norris",401155424,"S. Norris",5057,61,0,55,24.6,"WGC-Mexico Championship",2020,37,2,1,63,80.6,0,1,"Chapultepec - Mexico City, Mexico",62,3,0,65,2020-02-22,"T37","-2",0.62,-0.34,0.72,-0.99,-0.61,0,"37"
"Shaun Norris",401155467,"S. Norris",5057,42.5,0,30.4,15,"WGC-FedEx St. Jude Classic",2020,75,0,0,42.5,45.4,0,1,"TPC Southwind, Memphis, TN",48,0,0,48,2020-08-02,"T75","10",0.77,-1.54,-0.51,-1.67,-3.72,-2.95,"75"
"Shaun Norris",401219333,"S. Norris",5057,19.5,0,12.1,5,"U.S. Open",2021,NA,0,0,19.5,17.1,1,0,"Winged Foot GC - Mamaroneck, NY",15,0,0,15,2020-09-20,"CUT","8",0.95,-1.31,0.2,0.06,-1.04,-0.09,"-"
"Shaun Norris",401219481,"S. Norris",5057,23.5,0,20.5,10,"PGA Championship",2020,NA,0,0,23.5,30.5,1,0,"TPC Harding Park - San Francisco, CA",27,0,0,27,2020-08-09,"CUT","2",0.31,-0.04,1.07,-1.12,-0.08,0.22,"-"
"Shaun Norris",401219797,"S. Norris",5057,83,6,78.7,26.8,"The ZOZO Championship",2021,28,3,2,92,107.5,0,1,"Sherwood CC - Thousand Oaks, CA",78,9,0,87,2020-10-25,"T28","-13",0.57,-0.5,0.59,-0.15,-0.06,0.51,"28"
"Shawn Stefani",401056252,"S. Stefani",4643,17,0,14.2,0,"Safeway Open",2019,NA,0,0,17,14.2,0,0,"Silverado - Napa, CA",26,0,0,26,2018-10-07,"CUT","4",-2.24,-0.05,-1.58,0.39,-1.25,-3.48,"-"
"Shawn Stefani",401056503,"S. Stefani",4643,80.5,3,78.6,34.4,"Sanderson Farms Championship",2019,7,10,10,93.5,123,0,1,"Country Club of Jackson - Jackson, MS",77,9,7,93,2018-10-28,"T7","-13",0.96,-0.17,0.61,0.9,1.34,2.3,"7"
"Shawn Stefani",401056504,"S. Stefani",4643,34,0,30.4,24.6,"Shriners Hospital for Children Open",2019,NA,0,0,34,55,0,0,"TPC Summerlin - Las Vegas, NV",31,3,0,34,2018-11-04,"CUT","-1",0.85,-0.17,-0.6,-0.84,-1.61,-0.76,"-"
"Shawn Stefani",401056505,"S. Stefani",4643,31,0,28.2,9.6,"Mayakoba Golf Classic",2019,NA,0,0,31,37.8,0,0,"El Camaleon - Playa del Carmen, Mexico",34,3,0,37,2018-11-11,NA,NA,NA,NA,NA,NA,NA,NA,"-"
"Shawn Stefani",401056506,"S. Stefani",4643,28,0,26.1,6.2,"The RSM Classic",2019,NA,0,0,28,32.3,0,0,"Sea Island - Sea Island, GA",32,0,0,32,2018-11-18,"CUT","-1",2.3,0.47,-1.45,-0.18,-1.16,1.14,"-"
"Shawn Stefani",401056510,"S. Stefani",4643,22.5,0,14.2,15.2,"Sony Open in Hawaii",2019,NA,0,0,22.5,29.4,0,0,"Waialae CC - Honolulu, HI",NA,NA,NA,NA,2019-01-13,"CUT","7",-1.32,-0.04,-0.67,-2.2,-2.91,-4.23,"-"
"Shawn Stefani",401056511,"S. Stefani",4643,62,3,55,11,"Desert Classic",2019,NA,0,0,65,66,0,0,"La Quinta CC - La Quinta, CA",52,6,0,58,2019-01-20,"CUT","-6",-1.22,-0.81,-2.76,0.68,-2.9,-4.12,"-"
"Shawn Stefani",401056512,"S. Stefani",4643,61,0,55,6.4,"Farmers Insurance Open",2019,62,0,0,61,61.4,0,1,"Torrey Pines - La Jolla, CA",62,3,0,65,2019-02-27,"T62","-2",-0.56,0.82,0.69,-2.2,-0.68,-1.24,"62"
"Shawn Stefani",401056515,"S. Stefani",4643,49.5,0,41.2,16.2,"Genesis Open",2019,64,0,0,49.5,57.4,0,1,"Riviera - Pacific Palisades, CA",51,0,0,51,2019-02-14,"T64","5",-0.81,0.4,-0.28,-0.27,-0.16,-0.97,"64"
"Shawn Stefani",401056517,"S. Stefani",4643,71,3,70.1,14.3,"Puerto Rico Open",2019,6,12,12,86,96.4,0,1,"Coco Beach - Rio Grande, Puero Rico",78,7,8,93,2019-02-24,NA,NA,NA,NA,NA,NA,NA,NA,"6"
"Shawn Stefani",401056520,"S. Stefani",4643,22,0,14.5,0,"The Honda Classic",2019,NA,0,0,22,14.5,0,0,"PGA National - Palm Beach Gardens, FL",24,0,0,24,2019-03-03,"CUT","5",0.07,-0.56,-1.29,0.46,-1.39,-1.32,"-"
"Shawn Stefani",401056523,"S. Stefani",4643,59.5,0,52.7,10.6,"Valspar Championship",2019,30,3,2,62.5,65.3,0,1,"Innisbrook - Palm Harbor, FL",59,0,0,59,2019-03-24,"T30","E",-0.48,0.01,1.47,-0.08,1.39,0.91,"30"
"Shawn Stefani",401056525,"S. Stefani",4643,62.5,6,59.5,5.5,"Corales Puntacana Resort & Club Championship",2019,44,1,0,69.5,65,0,1,"Corales Puntacana GC - Punta Cana, Dominican Republic",73,7,0,80,2019-03-31,NA,NA,NA,NA,NA,NA,NA,NA,"44"
"Shawn Stefani",401056526,"S. Stefani",4643,29.5,0,24.8,19.6,"Valero Texas Open",2019,NA,0,0,29.5,44.4,0,0,"TPC San Antonio - San Antonio, TX",27,3,0,30,2019-04-07,"CUT","1",0.16,-0.75,-0.43,-0.01,-1.19,-1.02,"-"
"Shawn Stefani",401056545,"S. Stefani",4643,77.5,11,76.4,31.2,"Wyndham Championship",2019,22,4,3,92.5,110.6,0,1,"Sedgefield - Greensboro, NC",79,9,1,89,2019-08-04,"T22","-13",-0.37,0.05,1.12,0.6,1.77,1.4,"22"
"Shawn Stefani",401056546,"S. Stefani",4643,76.5,3,74.9,9.5,"Barbasol Championship",2019,39,2,1,81.5,85.4,0,1,"Keene Trace - Nicholasville, KY",77,10,0,87,2019-07-21,"T39","-12",-1.28,0.6,1.13,0.04,1.78,0.5,"39"
"Shawn Stefani",401056548,"S. Stefani",4643,82,3,77.3,25.2,"John Deere Classic",2019,33,2,1,87,103.5,0,1,"TPC Deere Run - Silvis, IL",72,12,0,84,2019-07-14,"T33","-11",0.41,0.95,0.02,-0.27,0.7,1.11,"33"
"Shawn Stefani",401056549,"S. Stefani",4643,36,0,33.4,14,"Travelers Championship",2019,NA,0,0,36,47.4,0,0,"TPC River Highlands - Cromwell, CT",35,3,0,38,2019-06-23,"MDF","E",-1.16,0.93,1.38,-1.39,0.92,-0.23,"-"
